"ad_date","source","campaign_name","audience_segment","total_spend","total_impressions","total_reach","total_clicks","total_leads","total_value","utm_campaign"
2022-05-20,google,Hobbies,Abstract,259,6176,7197,94,2,362,upgrades
2022-05-20,google,Hobbies,Outdoors,3333,28367,29696,199,2,4578,upgrades
2022-05-20,google,Hobbies,Quick,2039,3018,13976,34,1,2167,upgrades
2022-05-20,google,Hobbies,Slow,2562,9738,9641,143,5,2696,upgrades
2022-05-20,google,Hobbies,Specific,2199,14771,11053,16,1,2137,upgrades
2022-05-20,google,Hobbies,Tinkering,3285,38928,13519,136,2,3510,upgrades
2022-05-21,facebook,Expansion,Products,14630,26675,27620,111,0,22043,upgrade
2022-05-21,facebook,Hobbies,Abstract,2703,8760,5134,76,0,4138,upgrades
2022-05-21,facebook,Hobbies,Outdoors,3101,22652,27452,65,1,3067,upgrades
2022-05-21,facebook,Hobbies,Quick,2940,15417,20320,34,1,4904,upgrades
2022-05-21,facebook,Hobbies,Slow,2273,47808,22624,188,0,2372,upgrades
2022-05-21,facebook,Hobbies,Specific,3533,11259,18807,42,0,5545,upgrades
2022-05-21,facebook,Hobbies,Tinkering,4921,49167,10609,106,2,8158,upgrades
2022-05-21,google,Expansion,Products,45723,13518,12719,27,0,31972,upgrade
2022-05-21,google,Hobbies,Abstract,3274,20646,2410,32,0,3048,upgrades
2022-05-21,google,Hobbies,Outdoors,5672,10471,16007,61,4,6698,upgrades
2022-05-21,google,Hobbies,Quick,1775,18240,18530,10,2,2131,upgrades
2022-05-21,google,Hobbies,Slow,4812,5033,8550,46,4,6643,upgrades
2022-05-21,google,Hobbies,Specific,1208,16809,18434,25,1,1078,upgrades
2022-05-21,google,Hobbies,Tinkering,3521,15209,16010,152,3,3459,upgrades
2022-05-22,facebook,Expansion,Products,16330,11943,34583,138,2,28426,upgrade
2022-05-22,facebook,Hobbies,Abstract,2192,15759,4199,130,0,3192,upgrades
2022-05-22,facebook,Hobbies,Outdoors,3831,21112,41489,304,3,5528,upgrades
2022-05-22,facebook,Hobbies,Quick,1402,21844,17623,72,2,1100,upgrades
2022-05-22,facebook,Hobbies,Slow,3031,12156,45887,30,3,3793,upgrades
2022-05-22,facebook,Hobbies,Specific,4025,8937,17471,23,1,4316,upgrades
2022-05-22,google,Expansion,Products,15728,20331,14429,52,3,23274,upgrade
2022-05-22,google,Hobbies,Abstract,1657,10875,9120,68,2,1244,upgrades
2022-05-22,google,Hobbies,Quick,3619,3069,18333,69,2,2619,upgrades
2022-05-22,google,Hobbies,Specific,3403,9468,16856,25,2,2562,upgrades
2022-05-23,facebook,Expansion,Products,30307,16480,24419,58,2,33791,upgrade
2022-05-23,facebook,Hobbies,Outdoors,3057,14846,32156,220,3,3864,upgrades
2022-05-23,facebook,Hobbies,Quick,1462,15184,15819,39,2,2313,upgrades
2022-05-23,facebook,Hobbies,Slow,3053,23005,9219,151,0,4789,upgrades
2022-05-23,facebook,Hobbies,Specific,2703,4789,17525,81,1,2595,upgrades
2022-05-23,facebook,Hobbies,Tinkering,2051,37278,41845,109,2,2238,upgrades
2022-05-23,google,Hobbies,Outdoors,6476,40041,10120,87,2,8528,upgrades
2022-05-23,google,Hobbies,Slow,3309,25692,30896,136,2,2619,upgrades
2022-05-23,google,Hobbies,Specific,1245,13333,13703,8,1,1535,upgrades
2022-05-23,google,Hobbies,Tinkering,7177,31385,21966,49,0,10039,upgrades
2022-05-24,facebook,Expansion,Products,16475,33289,24832,100,5,13647,upgrade
2022-05-24,facebook,Hobbies,Outdoors,2323,57425,38722,308,6,3295,upgrades
2022-05-24,facebook,Hobbies,Quick,2822,22756,7689,54,0,4659,upgrades
2022-05-24,facebook,Hobbies,Slow,7514,23284,9845,175,2,6387,upgrades
2022-05-24,facebook,Hobbies,Specific,4059,21956,19825,19,1,4277,upgrades
2022-05-24,facebook,Hobbies,Tinkering,3704,13214,10486,65,0,5152,upgrades
2022-05-24,google,Expansion,Products,24875,15208,15259,22,3,33827,upgrade
2022-05-24,google,Hobbies,Abstract,2662,5092,16429,71,1,3939,upgrades
2022-05-24,google,Hobbies,Quick,3511,19919,6705,32,2,3343,upgrades
2022-05-24,google,Hobbies,Slow,1549,9242,15241,116,1,2103,upgrades
2022-05-24,google,Hobbies,Specific,448,15693,9097,7,1,434,upgrades
2022-05-24,google,Hobbies,Tinkering,5934,8549,22632,52,0,5962,upgrades
2022-05-25,facebook,Expansion,Products,36951,12865,40517,90,4,45641,upgrade
2022-05-25,facebook,Hobbies,Abstract,3110,18749,6990,67,1,3706,upgrades
2022-05-25,facebook,Hobbies,Outdoors,2758,44935,48930,321,1,3075,upgrades
2022-05-25,facebook,Hobbies,Quick,4201,20708,14666,32,0,3969,upgrades
2022-05-25,facebook,Hobbies,Slow,6254,32530,24586,30,0,9493,upgrades
2022-05-25,facebook,Hobbies,Specific,3609,3222,8734,37,0,4429,upgrades
2022-05-25,google,Expansion,Products,10993,36779,31591,67,2,11986,upgrade
2022-05-25,google,Hobbies,Abstract,1710,12751,7163,48,0,1449,upgrades
2022-05-25,google,Hobbies,Outdoors,3931,24764,42497,144,3,4634,upgrades
2022-05-25,google,Hobbies,Quick,1131,4733,9379,72,2,1213,upgrades
2022-05-25,google,Hobbies,Slow,6664,10355,22486,101,1,4610,upgrades
2022-05-25,google,Hobbies,Specific,3609,17550,15317,48,1,4664,upgrades
2022-05-25,google,Hobbies,Tinkering,3043,10349,14686,50,2,4766,upgrades
2022-05-26,facebook,Hobbies,Abstract,2096,13994,8923,55,0,1772,upgrades
2022-05-26,facebook,Hobbies,Outdoors,4457,22675,14149,313,2,7293,upgrades
2022-05-26,facebook,Hobbies,Quick,1486,18218,13572,66,2,1777,upgrades
2022-05-26,facebook,Hobbies,Slow,3499,10699,30688,92,3,3871,upgrades
2022-05-26,facebook,Hobbies,Specific,1822,14045,22215,77,3,2788,upgrades
2022-05-26,facebook,Hobbies,Tinkering,4999,22731,29565,92,2,6370,upgrades
2022-05-26,google,Expansion,Products,9695,19587,13386,28,0,15014,upgrade
2022-05-26,google,Hobbies,Abstract,983,12683,17863,26,1,1544,upgrades
2022-05-26,google,Hobbies,Outdoors,3616,52513,35366,238,1,3224,upgrades
2022-05-26,google,Hobbies,Quick,1712,14188,1861,59,2,1707,upgrades
2022-05-26,google,Hobbies,Slow,5497,13106,10439,45,3,3912,upgrades
2022-05-26,google,Hobbies,Tinkering,6147,19678,17279,96,0,9810,upgrades
2022-05-27,facebook,Expansion,Products,35670,14277,15671,106,3,52882,upgrade
2022-05-27,facebook,Hobbies,Abstract,707,14257,11679,15,2,921,upgrades
2022-05-27,facebook,Hobbies,Outdoors,5585,16665,16839,281,4,9648,upgrades
2022-05-27,facebook,Hobbies,Quick,3208,4389,11140,59,1,4295,upgrades
2022-05-27,facebook,Hobbies,Slow,1570,6644,10505,79,3,1315,upgrades
2022-05-27,facebook,Hobbies,Specific,3014,16061,7551,62,1,4669,upgrades
2022-05-27,facebook,Hobbies,Tinkering,1969,28337,28783,48,5,3322,upgrades
2022-05-27,google,Expansion,Products,38740,30530,4397,60,3,45715,upgrade
2022-05-27,google,Hobbies,Abstract,2782,10079,9047,30,1,2022,upgrades
2022-05-27,google,Hobbies,Outdoors,5411,41429,27337,63,2,8492,upgrades
2022-05-27,google,Hobbies,Quick,1370,13385,6725,9,2,2028,upgrades
2022-05-27,google,Hobbies,Slow,3806,28260,3895,34,1,4763,upgrades
2022-05-27,google,Hobbies,Specific,1055,8739,8599,45,0,741,upgrades
2022-05-27,google,Hobbies,Tinkering,3437,14521,14271,100,2,2957,upgrades
2022-05-28,facebook,Expansion,Products,22726,15990,10025,107,4,22643,upgrade
2022-05-28,facebook,Hobbies,Abstract,2666,12644,20815,44,2,4494,upgrades
2022-05-28,facebook,Hobbies,Outdoors,2309,43912,28551,52,3,2725,upgrades
2022-05-28,facebook,Hobbies,Slow,4651,17464,22006,145,0,5435,upgrades
2022-05-28,facebook,Hobbies,Specific,4115,6452,13323,46,2,3369,upgrades
2022-05-28,facebook,Hobbies,Tinkering,7005,34109,31396,106,1,6704,upgrades
2022-05-28,google,Expansion,Products,42523,5390,25806,121,1,69659,upgrade
2022-05-28,google,Hobbies,Outdoors,3026,40233,35819,237,3,2145,upgrades
2022-05-28,google,Hobbies,Slow,4106,19368,7033,138,2,4673,upgrades
2022-05-28,google,Hobbies,Specific,2847,6346,2591,35,2,3768,upgrades
2022-05-29,facebook,Expansion,Products,49416,23002,11024,40,1,46402,upgrade
2022-05-29,facebook,Hobbies,Abstract,3329,27047,21637,40,2,3579,upgrades
2022-05-29,facebook,Hobbies,Outdoors,7560,63497,20030,140,6,12968,upgrades
2022-05-29,facebook,Hobbies,Quick,3271,12777,4580,69,1,2954,upgrades
2022-05-29,facebook,Hobbies,Slow,6980,22657,25116,69,3,11555,upgrades
2022-05-29,facebook,Hobbies,Specific,3011,27160,27264,113,3,3663,upgrades
2022-05-29,google,Hobbies,Abstract,2059,17051,17791,35,1,1582,upgrades
2022-05-29,google,Hobbies,Quick,1069,12828,10706,53,1,1722,upgrades
2022-05-29,google,Hobbies,Tinkering,7945,35002,10468,55,1,9522,upgrades
2022-05-30,facebook,Expansion,Products,47899,30011,23167,111,5,63186,upgrade
2022-05-30,facebook,Hobbies,Abstract,2672,3326,11105,18,1,2309,upgrades
2022-05-30,facebook,Hobbies,Outdoors,3010,27718,10570,152,2,2494,upgrades
2022-05-30,facebook,Hobbies,Quick,2928,7619,12215,61,1,4840,upgrades
2022-05-30,facebook,Hobbies,Slow,4122,12023,9747,16,1,4428,upgrades
2022-05-30,facebook,Hobbies,Specific,3351,5234,10134,89,0,3020,upgrades
2022-05-30,facebook,Hobbies,Tinkering,3624,14224,10394,32,4,5615,upgrades
2022-05-30,google,Expansion,Products,7012,30953,28672,55,4,9723,upgrade
2022-05-30,google,Hobbies,Outdoors,2926,7244,19128,138,1,2873,upgrades
2022-05-30,google,Hobbies,Specific,3211,4714,12085,44,1,2313,upgrades
2022-05-30,google,Hobbies,Tinkering,2786,23101,23314,73,1,2398,upgrades
2022-05-31,facebook,Expansion,Products,52755,39842,31020,147,0,85812,upgrade
2022-05-31,facebook,Hobbies,Outdoors,0,0,0,0,0,0,upgrades
2022-05-31,facebook,Hobbies,Tinkering,2055,22461,26770,44,0,2233,upgrades
2022-05-31,google,Expansion,Products,19562,17491,6103,19,6,26515,upgrade
2022-05-31,google,Hobbies,Outdoors,0,0,0,0,0,0,upgrades
2022-05-31,google,Hobbies,Specific,2780,8391,14985,75,1,3222,upgrades
2022-05-31,google,Hobbies,Tinkering,2874,6241,14980,109,1,3535,upgrades
2022-06-01,facebook,Expansion,Products,14920,33127,39482,72,4,13825,upgrade
2022-06-01,facebook,Hobbies,Outdoors,0,0,0,0,0,0,upgrades
2022-06-01,facebook,Hobbies,Quick,0,0,0,0,0,0,upgrades
2022-06-01,facebook,Hobbies,Specific,3531,4212,16738,22,1,3885,upgrades
2022-06-01,facebook,Hobbies,Tinkering,4733,28678,23582,166,3,4646,upgrades
2022-06-01,google,Expansion,Products,28630,36020,34295,76,3,22434,upgrade
2022-06-01,google,Hobbies,Outdoors,0,0,0,0,0,0,upgrades
2022-06-01,google,Hobbies,Specific,3658,12384,8452,41,3,3546,upgrades
2022-06-01,google,Hobbies,Tinkering,1048,29375,11669,39,2,984,upgrades
2022-06-02,facebook,Expansion,Products,51425,34123,30231,90,5,56151,upgrade
2022-06-02,facebook,Hobbies,Specific,2715,23255,5550,64,1,3233,upgrades
2022-06-02,facebook,Hobbies,Tinkering,2051,18605,11510,107,1,3450,upgrades
2022-06-02,google,Expansion,Products,9276,18959,22952,113,2,9456,upgrade
2022-06-02,google,Hobbies,Specific,2484,5525,18657,43,1,3906,upgrades
2022-06-02,google,Hobbies,Tinkering,4490,26173,8769,79,0,5572,upgrades
2022-06-03,facebook,Expansion,Products,39089,11090,14577,87,0,39201,upgrade
2022-06-03,facebook,Hobbies,Specific,2415,12250,15713,19,2,2111,upgrades
2022-06-03,facebook,Hobbies,Tinkering,3702,26506,22054,48,2,5023,upgrades
2022-06-04,facebook,Expansion,Products,21562,5642,31068,89,4,27261,upgrade
2022-06-04,facebook,Hobbies,Specific,5089,15903,20689,33,3,5738,upgrades
2022-06-04,facebook,Hobbies,Tinkering,5014,11259,16074,107,1,6711,upgrades
2022-06-04,google,Expansion,Products,11970,10076,12274,29,1,16243,upgrade
2022-06-04,google,Hobbies,Tinkering,2460,3690,10393,106,1,1914,upgrades
2022-06-05,facebook,Expansion,Products,55533,37427,13547,109,3,79341,upgrade
2022-06-05,facebook,Hobbies,Specific,3385,35477,9507,96,2,5223,upgrades
2022-06-05,facebook,Hobbies,Tinkering,1506,11652,29292,33,2,2238,upgrades
2022-06-05,google,Expansion,Products,31797,5872,4243,103,0,22397,upgrade
2022-06-05,google,Hobbies,Specific,3366,13142,17106,44,1,4052,upgrades
2022-06-06,facebook,Expansion,Products,24494,29891,13903,36,4,32070,upgrade
2022-06-06,facebook,Hobbies,Specific,7103,12117,18088,138,1,12360,upgrades
2022-06-06,facebook,Hobbies,Tinkering,2963,9143,25076,193,3,4383,upgrades
2022-06-06,google,Expansion,Products,25188,14195,26626,135,1,36012,upgrade
2022-06-06,google,Hobbies,Tinkering,6195,26152,37844,98,2,9017,upgrades
2022-06-07,facebook,Hobbies,Specific,5989,18741,37663,196,5,10262,upgrades
2022-06-07,facebook,Hobbies,Tinkering,9182,30374,44374,77,4,15947,upgrades
2022-06-07,google,Expansion,Products,42369,27146,17573,104,3,31972,upgrade
2022-06-08,facebook,Expansion,Products,43416,27349,19014,123,5,49272,upgrade
2022-06-08,facebook,Hobbies,Specific,3033,23449,22845,60,4,4491,upgrades
2022-06-08,facebook,Hobbies,Tinkering,7746,23491,8892,98,5,6638,upgrades
2022-06-08,google,Expansion,Products,20486,6863,6299,55,3,25617,upgrade
2022-06-08,google,Hobbies,Specific,3466,10011,38736,127,3,2703,upgrades
2022-06-09,facebook,Expansion,Products,33720,13185,13781,93,1,51441,upgrade
2022-06-09,facebook,Hobbies,Specific,6373,9512,31608,214,1,6368,upgrades
2022-06-09,facebook,Hobbies,Tinkering,7417,54182,33360,245,3,7934,upgrades
2022-06-09,google,Expansion,Products,7454,10611,15912,57,1,8767,upgrade
2022-06-09,google,Hobbies,Specific,7385,31208,30206,163,2,5921,upgrades
2022-06-10,facebook,Expansion,Products,26147,22099,24000,50,3,33964,upgrade
2022-06-10,facebook,Hobbies,Tinkering,7676,64869,29233,280,2,10032,upgrades
2022-06-10,google,Hobbies,Unlimited,1083,1650,5069,33,0,1606,upgrades
2022-06-11,facebook,Expansion,Products,40786,13346,9525,62,1,41369,upgrade
2022-06-11,facebook,Hobbies,Business,1188,7057,17248,65,1,1972,upgrades
2022-06-11,facebook,Hobbies,Specific,8456,45050,25664,178,3,9620,upgrades
2022-06-11,facebook,Hobbies,Tinkering,2318,11965,9291,41,4,3907,upgrades
2022-06-11,facebook,Hobbies,Unlimited,2276,15790,12082,79,1,1767,upgrades
2022-06-11,google,Expansion,Products,44721,17373,15833,72,2,42805,upgrade
2022-06-11,google,Hobbies,Business,3465,18676,3152,42,1,3636,upgrades
2022-06-12,facebook,Expansion,Products,36543,9715,21505,73,4,34451,upgrade
2022-06-12,facebook,Hobbies,Business,3154,12498,5411,49,0,4183,upgrades
2022-06-12,facebook,Hobbies,Specific,6046,31010,20815,103,4,9546,upgrades
2022-06-12,facebook,Hobbies,Tinkering,6244,27403,28470,87,2,4705,upgrades
2022-06-12,facebook,Hobbies,Unlimited,3757,12462,15321,30,1,5199,upgrades
2022-06-12,google,Expansion,Products,33442,19709,15435,31,1,24296,upgrade
2022-06-12,google,Hobbies,Business,1155,5366,14495,74,2,1776,upgrades
2022-06-12,google,Hobbies,Specific,6492,22068,33294,17,2,7956,upgrades
2022-06-12,google,Hobbies,Tinkering,6652,10956,38064,87,1,8072,upgrades
2022-06-13,facebook,Expansion,Products,49496,15287,5407,70,4,70675,upgrade
2022-06-13,facebook,Hobbies,Specific,2543,19727,13571,120,2,2342,upgrades
2022-06-13,facebook,Hobbies,Tinkering,11356,10489,23409,217,5,16666,upgrades
2022-06-13,google,Expansion,Products,22504,12093,6014,68,2,15615,upgrade
2022-06-13,google,Hobbies,Business,1123,10939,19196,56,0,1313,upgrades
2022-06-13,google,Hobbies,Unlimited,1416,6606,6876,72,1,1774,upgrades
2022-06-14,facebook,Expansion,Products,31783,4627,14851,31,5,47388,upgrade
2022-06-14,facebook,Hobbies,Business,4348,16920,20231,92,1,3752,upgrades
2022-06-14,facebook,Hobbies,Tinkering,4459,10775,52012,285,1,6079,upgrades
2022-06-14,facebook,Hobbies,Unlimited,3547,6977,6923,60,0,3284,upgrades
2022-06-14,google,Expansion,Products,17140,5784,2363,85,3,19816,upgrade
2022-06-14,google,Hobbies,Business,3189,8535,18047,59,1,4453,upgrades
2022-06-14,google,Hobbies,Specific,1167,32516,13530,66,1,1284,upgrades
2022-06-14,google,Hobbies,Unlimited,2671,9363,4611,119,1,3068,upgrades
2022-06-15,facebook,Expansion,Products,33961,25254,15371,47,1,39700,upgrade
2022-06-15,facebook,Hobbies,Business,995,5535,3798,7,0,1306,upgrades
2022-06-15,facebook,Hobbies,Specific,2123,4595,8262,37,1,3600,upgrades
2022-06-15,facebook,Hobbies,Tinkering,10901,24832,22635,100,1,13309,upgrades
2022-06-15,facebook,Hobbies,Unlimited,4004,5450,12437,117,3,6569,upgrades
2022-06-15,google,Expansion,Products,18067,20039,22046,66,3,17597,upgrade
2022-06-15,google,Hobbies,Business,204,3630,5103,16,1,266,upgrades
2022-06-15,google,Hobbies,Specific,2597,9318,7721,33,0,3849,upgrades
2022-06-16,facebook,Expansion,Products,29683,13671,13944,105,1,45218,upgrade
2022-06-16,facebook,Hobbies,Specific,0,0,0,0,0,0,upgrades
2022-06-16,facebook,Hobbies,Tinkering,1981,34972,49991,98,5,3120,upgrades
2022-06-16,facebook,Hobbies,Unlimited,1977,6837,6269,102,2,3258,upgrades
2022-06-16,google,Expansion,Products,21566,14210,8549,65,0,18892,upgrade
2022-06-16,google,Hobbies,Unlimited,3358,15613,12016,77,3,3361,upgrades
2022-06-17,facebook,Expansion,Products,13680,4112,18209,47,1,19544,upgrade
2022-06-17,facebook,Hobbies,Tinkering,2732,48666,50282,95,0,2647,upgrades
2022-06-17,facebook,Hobbies,Unlimited,4322,18930,16768,105,2,3296,upgrades
2022-06-17,google,Expansion,Products,12084,20466,19820,64,0,10039,upgrade
2022-06-17,google,Hobbies,Tinkering,5001,39947,23001,83,4,8176,upgrades
2022-06-18,facebook,Expansion,Products,37775,10517,11086,34,1,29771,upgrade
2022-06-18,facebook,Hobbies,Tinkering,3988,56188,24112,105,6,6837,upgrades
2022-06-18,google,Expansion,Products,16741,10324,10032,16,4,26800,upgrade
2022-06-18,google,Hobbies,Tinkering,8757,49340,15130,195,3,6948,upgrades
2022-06-18,google,Hobbies,Unlimited,3366,19684,4633,64,1,2272,upgrades
2022-06-19,facebook,Expansion,Products,49032,11936,8652,35,3,81192,upgrade
2022-06-19,facebook,Hobbies,Tinkering,11857,28582,47927,201,5,17292,upgrades
2022-06-19,facebook,Hobbies,Unlimited,1348,19891,22476,146,1,1731,upgrades
2022-06-19,google,Expansion,Products,41082,26653,17427,20,2,64792,upgrade
2022-06-19,google,Hobbies,Unlimited,2676,20567,15253,62,2,3412,upgrades
2022-06-20,facebook,Expansion,Products,14071,23450,4855,64,6,15151,upgrade
2022-06-20,facebook,Hobbies,Tinkering,7854,10845,33669,117,4,11709,upgrades
2022-06-20,facebook,Hobbies,Unlimited,4364,19693,5675,36,2,4251,upgrades
2022-06-20,google,Hobbies,Business,0,0,0,0,0,0,upgrades
2022-06-20,google,Hobbies,Tinkering,3646,53636,21856,43,1,5365,upgrades
2022-06-20,google,Hobbies,Unlimited,1916,20886,8785,116,3,1553,upgrades
2022-06-21,facebook,Expansion,Products,57803,9978,15218,168,1,77930,upgrade
2022-06-21,facebook,Hobbies,Tinkering,5111,33429,40448,103,2,4510,upgrades
2022-06-21,facebook,Hobbies,Unlimited,3885,5466,4384,126,1,5780,upgrades
2022-06-21,google,Expansion,Products,34665,17181,11768,60,4,31834,upgrade
2022-06-21,google,Hobbies,Tinkering,1525,48929,21469,145,4,2144,upgrades
2022-06-21,google,Hobbies,Unlimited,2034,10413,19114,125,3,2362,upgrades
2022-06-22,facebook,Hobbies,Tinkering,11019,54745,50803,47,3,15959,upgrades
2022-06-22,facebook,Hobbies,Unlimited,1217,19968,11276,66,2,1958,upgrades
2022-06-22,google,Expansion,Products,26767,10213,14567,22,6,39598,upgrade
2022-06-22,google,Hobbies,Tinkering,6603,31359,19135,29,1,8855,upgrades
2022-06-22,google,Hobbies,Unlimited,1063,15560,13865,88,1,1203,upgrades
2022-06-23,facebook,Expansion,Products,11303,6823,7092,126,6,11869,upgrade
2022-06-23,facebook,Hobbies,Unlimited,4148,20908,21839,59,1,4098,upgrades
2022-06-23,google,Expansion,Products,23610,14680,8214,116,1,37967,upgrade
2022-06-23,google,Hobbies,Tinkering,1050,48185,37230,184,5,719,upgrades
2022-06-24,facebook,Expansion,Products,34613,9901,5899,36,5,53254,upgrade
2022-06-24,facebook,Hobbies,Tinkering,10352,37298,18315,97,6,10974,upgrades
2022-06-24,facebook,Hobbies,Unlimited,2414,20389,12697,115,1,1936,upgrades
2022-06-24,google,Expansion,Products,23676,15690,19896,88,0,15696,upgrade
2022-06-24,google,Hobbies,Tinkering,1183,9455,45129,103,6,1763,upgrades
2022-06-24,google,Hobbies,Unlimited,1624,4805,20822,94,3,1129,upgrades
2022-06-25,facebook,Expansion,Products,26730,11977,14821,66,1,38895,upgrade
2022-06-25,facebook,Hobbies,Tinkering,3143,21165,31323,130,4,5405,upgrades
2022-06-25,google,Expansion,Products,18577,18451,18312,26,4,29403,upgrade
2022-06-25,google,Hobbies,Tinkering,8633,24343,20032,28,0,7494,upgrades
2022-06-25,google,Hobbies,Unlimited,2557,26560,14368,107,3,2192,upgrades
2022-06-26,facebook,Expansion,Products,51452,6387,15096,45,3,85670,upgrade
2022-06-26,facebook,Hobbies,Unlimited,7267,23971,11466,207,1,6223,upgrades
2022-06-26,google,Expansion,Products,10176,6929,2705,79,3,16705,upgrade
2022-06-26,google,Hobbies,Unlimited,2402,10929,27300,134,3,3243,upgrades
2022-06-27,facebook,Expansion,Products,54780,27268,8392,108,4,87195,upgrade
2022-06-27,facebook,Hobbies,Tinkering,1970,24050,47874,75,2,3290,upgrades
2022-06-27,facebook,Hobbies,Unlimited,1169,32891,30386,44,3,1869,upgrades
2022-06-27,google,Expansion,Products,26211,23662,12344,69,4,37034,upgrade
2022-06-27,google,Hobbies,Tinkering,2357,45813,35546,117,2,3517,upgrades
2022-06-27,google,Hobbies,Unlimited,3809,38218,13913,207,2,5741,upgrades
2022-06-28,facebook,Expansion,Products,32228,6133,7631,13,2,29748,upgrade
2022-06-28,facebook,Hobbies,Tinkering,7239,19876,43029,69,4,7573,upgrades
2022-06-28,facebook,Hobbies,Unlimited,3423,12196,39868,213,2,2775,upgrades
2022-06-28,google,Expansion,Products,46784,2943,3822,16,1,39897,upgrade
2022-06-28,google,Hobbies,Tinkering,2738,35639,43503,92,3,3719,upgrades
2022-06-28,google,Hobbies,Unlimited,6334,8119,29995,133,0,8177,upgrades
